DANE|MPIO|DPTO|M1_100B|M1_100C|M1_101|M1_102|M1_103A|M1_103B|M1_104|M1_115|M1_119|M1_303B|M1_303C|M1_303D|M1_303E|M1_303F|M1_303G|M1_304|M1_305|M1_306|M1_306CU|M1_307|M1_308|M1_309|Grandesciudades|Clase|zona|Region|Subreg|depto|Municipio|Fex_fin|EST_SE_2|FRACCION|ID_HOGAR
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|2|4|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|2|1|99999|2|2|3|8|41|SAN AGUSTIN|110.515764745807|2|8|9066000601
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|1|5||1|1|1|99999|2|2|3|8|41|SAN AGUSTIN|67.272812792227|1|8|9066000701
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|1|3||1|2|1|99999|2|2|3|8|41|SAN AGUSTIN|67.272812792227|1|8|9066000901
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|3|1|99999|2|2|3|8|41|SAN AGUSTIN|67.272812792227|1|5|9066001101
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|3|3||2|1|1|99999|2|2|3|8|41|SAN AGUSTIN|62.7879586060785|1|8|9066001201
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|4|1|3||1|2|1|99999|2|2|3|8|41|SAN AGUSTIN|31.3939793030392|1|5|9066001401
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||1|1|1|99999|2|2|3|8|41|SAN AGUSTIN|31.3939793030392|1|5|9066100401
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|3|1|99999|2|2|3|8|41|SAN AGUSTIN|86.3334430833579|1|5|9066100601
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||2|1|1|99999|2|2|3|8|41|SAN AGUSTIN|31.3939793030392|1|8|9066100901
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|2|1|1|53|3|10|2|3|2|1|3|1||1|1|1|99999|2|2|3|8|41|SAN AGUSTIN|86.3334430833579|1|8|9066101401
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|2|2|3|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||2|1|1|99999|2|2|3|8|41|SAN AGUSTIN|184.192941243011|2|5|9066200101
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|4|1||1|2|1|99999|2|2|3|8|41|SAN AGUSTIN|31.3939793030392|1|8|9066200201
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|1|3|1||1|1|1|99999|2|2|3|8|41|SAN AGUSTIN|52.3232988383987|1|5|9066200301
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|2|3|NULL|NULL|NULL|NULL|NULL|NULL|1|2|3||2|1|1|99999|2|2|3|8|41|SAN AGUSTIN|184.192941243011|2|8|9066200501
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|2|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||2|1|1|99999|2|2|3|8|41|SAN AGUSTIN|110.515764745807|2|5|9066200502
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||1|2|1|99999|2|2|3|8|41|SAN AGUSTIN|52.3232988383987|1|8|9066200801
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|3|1|10|NULL|NULL|NULL|NULL|NULL|NULL|2|1|2||1|3|1|99999|3|2|3|8|41|SAN AGUSTIN|454.289347561627|1|8|9069400201
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|3|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|2|9|99999|3|2|3|8|41|SAN AGUSTIN|1135.72336890407|1|5|9069400501
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|3|1|6|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|2|1|99999|3|2|3|8|41|SAN AGUSTIN|454.289347561627|1|5|9069400701
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|3|1|5|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||1|2|1|99999|3|2|3|8|41|SAN AGUSTIN|454.289347561627|1|8|9069400801
41668|SAN AGUSTIN|HUILA|1|1|3|41|SAN AGUSTIN|41668|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|2|9|99999|3|2|3|8|41|SAN AGUSTIN|454.289347561627|1|5|9069401101
41668|SAN AGUSTIN|HUILA|1|2|3|41|SAN AGUSTIN|41668|3|1|5|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|3|1|99999|3|2|3|8|41|SAN AGUSTIN|1135.72336890407|1|5|9069401401
41791|TARQUI|HUILA|1|2|3|41|TARQUI|41791|2|2|2|NULL|NULL|NULL|NULL|NULL|NULL|3|1|5||1|1|1|99999|2|2|3|8|41|TARQUI|1008.29383012203|2|4|9070600101
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|2|2|6|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|4|2|99999|2|2|3|8|41|TARQUI|458.315377328198|2|4|9070600401
41791|TARQUI|HUILA|1|2|3|41|TARQUI|41791|2|1|3|46|2|7|2|3|3|1|1|1||1|2|1|99999|2|2|3|8|41|TARQUI|286.423893523611|1|8|9070600601
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|2|2|8|NULL|NULL|NULL|NULL|NULL|NULL|2|2|1||1|2|1|99999|2|2|3|8|41|TARQUI|1008.29383012203|2|8|9070600901
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|2|3||1|3|2|99999|2|2|3|8|41|TARQUI|286.423893523611|1|5|9070601001
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|3|1|7|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|2|1|99999|3|2|3|8|41|TARQUI|6.03730371212293|1|5|9075300101
41791|TARQUI|HUILA|1|2|3|41|TARQUI|41791|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||1|1|9|99999|3|2|3|8|41|TARQUI|6.03730371212293|1|5|9075300301
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|2|1||1|1|9|99999|3|2|3|8|41|TARQUI|3.62238222727376|1|8|9075300501
41791|TARQUI|HUILA|1|2|3|41|TARQUI|41791|3|1|2|NULL|NULL|NULL|NULL|NULL|NULL|1|2|1||1|1|9|99999|3|2|3|8|41|TARQUI|6.03730371212293|1|5|9075300701
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|3|1|7|NULL|NULL|NULL|NULL|NULL|NULL|1|2|1||1|3|1|99999|3|2|3|8|41|TARQUI|6.03730371212293|1|5|9075300801
41791|TARQUI|HUILA|1|1|3|41|TARQUI|41791|3|1|6|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|2|9|99999|3|2|3|8|41|TARQUI|3.62238222727376|1|5|9075300901
44001|RIOHACHA|LA GUAJIRA|1|2|1|44|RIOHACHA|44001|2|1|7|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|3|2|99999|2|2|1|10|44|RIOHACHA|214.15972071969|1|5|9075600101
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|2|1|14|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||1|3|2|99999|2|2|1|10|44|RIOHACHA|178.466433933075|1|8|9075600201
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|5|1|1||2|2|2|99999|2|2|1|10|44|RIOHACHA|214.15972071969|1|1|9075600301
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|3|1||1|2|2|99999|2|2|1|10|44|RIOHACHA|214.15972071969|1|8|9075600401
44001|RIOHACHA|LA GUAJIRA|1|2|1|44|RIOHACHA|44001|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|1|2|99999|2|2|1|10|44|RIOHACHA|214.15972071969|1|8|9075600601
44001|RIOHACHA|LA GUAJIRA|1|2|1|44|RIOHACHA|44001|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|2|1||3|1|9|99999|3|2|1|10|44|RIOHACHA|1057.72132180163|1|5|9098800201
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|3|1|8|NULL|NULL|NULL|NULL|NULL|NULL|2|1|5||1|3|9|99999|3|2|1|10|44|RIOHACHA|769.251870401185|1|5|9098800302
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|3|1|13|NULL|NULL|NULL|NULL|NULL|NULL|3|3|1||3|1|9|99999|3|2|1|10|44|RIOHACHA|769.251870401185|1|5|9098800501
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|1||6|2|9|99999|3|2|1|10|44|RIOHACHA|1057.72132180163|1|8|9098800601
44001|RIOHACHA|LA GUAJIRA|1|2|1|44|RIOHACHA|44001|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||3|2|9|99999|3|2|1|10|44|RIOHACHA|897.460515468049|1|8|9098900501
44001|RIOHACHA|LA GUAJIRA|1|2|1|44|RIOHACHA|44001|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||3|1|9|99999|3|2|1|10|44|RIOHACHA|897.460515468049|1|5|9098900601
44001|RIOHACHA|LA GUAJIRA|1|1|1|44|RIOHACHA|44001|3|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|5||3|2|9|99999|3|2|1|10|44|RIOHACHA|192.312967600296|1|8|9098900801
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|99999|2|2|1|10|44|DISTRACCION|41.6678096467308|1|11|9099800201
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|8|25|4|5|5|4|6|3|1|1||1|3|1|99999|2|2|1|10|44|DISTRACCION|41.6678096467308|1|12|9099800301
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|2|8|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|3|1|99999|2|2|1|10|44|DISTRACCION|5509.28867178727|2|5|9099800401
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|2|1|99999|2|2|1|10|44|DISTRACCION|41.6678096467308|1|2|9099800701
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||1|3|1|99999|2|2|1|10|44|DISTRACCION|95.835962187481|1|8|9099800801
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|2|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|3|1|99999|2|2|1|10|44|DISTRACCION|2395.34290077707|2|8|9099800901
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|2|1|99999|2|2|1|10|44|DISTRACCION|95.835962187481|1|4|9099801801
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|7|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|2|1|99999|2|2|1|10|44|DISTRACCION|191.671924374962|1|9|9099801901
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|8|NULL|NULL|NULL|NULL|NULL|NULL|4|2|1||1|5|1|99999|2|2|1|10|44|DISTRACCION|95.835962187481|1|1|9099802101
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|5||2|1|1|99999|2|2|1|10|44|DISTRACCION|41.6678096467308|1|7|9099802201
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|2|2|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|2|1|99999|2|2|1|10|44|DISTRACCION|14372.0574046624|2|8|9100200601
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|2|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|3|1|99999|2|2|1|10|44|DISTRACCION|2395.34290077707|2|7|9100200701
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|2|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||2|1|1|99999|2|2|1|10|44|DISTRACCION|2395.34290077707|2|11|9100201701
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|2|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|1|1|99999|2|2|1|10|44|DISTRACCION|5589.13343514651|2|1|9100300201
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|2|1|99999|2|2|1|10|44|DISTRACCION|97.2248891757053|1|8|9100300601
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|2|7|30|3|6|1|6|1|3|2|1||1|3|1|99999|2|2|1|10|44|DISTRACCION|2395.34290077707|2|9|9100300701
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|2|9|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|4|1|99999|2|2|1|10|44|DISTRACCION|5589.13343514651|2|2|9100301001
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|3|3||1|2|1|99999|2|2|1|10|44|DISTRACCION|97.2248891757053|1|8|9100301201
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|2|2|2|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||1|2|1|99999|2|2|1|10|44|DISTRACCION|5589.13343514651|2|8|9100301501
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|3|0|8|NULL|NULL|NULL|NULL|NULL|NULL|3|3|1||1|2|1|99999|3|2|1|10|44|DISTRACCION|440.012069869478|1|8|9102300101
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|3|0|8|NULL|NULL|NULL|NULL|NULL|NULL|1|3|1||1|2|2|99999|3|2|1|10|44|DISTRACCION|220.006034934739|1|8|9102300201
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|2|5||3|1|2|99999|3|2|1|10|44|DISTRACCION|220.006034934739|1|1|9102300401
44098|DISTRACCION|LA GUAJIRA|1|1|1|44|DISTRACCION|44098|3|0|9|NULL|NULL|NULL|NULL|NULL|NULL|3|2|1||1|2|2|99999|3|2|1|10|44|DISTRACCION|220.006034934739|1|3|9102300601
44098|DISTRACCION|LA GUAJIRA|1|2|1|44|DISTRACCION|44098|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|1|1|99999|3|2|1|10|44|DISTRACCION|440.012069869478|1|8|9102300801
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|7|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||3|3|3|99999|3|2|1|10|44|EL MOLINO|120.003291782585|1|8|9102500301
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|7|NULL|NULL|NULL|NULL|NULL|NULL|2|4|5||3|2|3|99999|3|2|1|10|44|EL MOLINO|120.003291782585|1|8|9102500601
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|5|NULL|NULL|NULL|NULL|NULL|NULL|1|1|5||3|1|9|99999|3|2|1|10|44|EL MOLINO|120.003291782585|1|8|9102600101
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|8|NULL|NULL|NULL|NULL|NULL|NULL|3|4|5||3|2|9|99999|3|2|1|10|44|EL MOLINO|168.004608495619|1|8|9102600301
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|3|5||3|1|9|99999|3|2|1|10|44|EL MOLINO|120.003291782585|1|5|9102600501
44110|EL MOLINO|LA GUAJIRA|1|2|1|44|EL MOLINO|44110|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|1|5||3|1|9|99999|3|2|1|10|44|EL MOLINO|168.004608495619|1|8|9102600601
44110|EL MOLINO|LA GUAJIRA|1|1|1|44|EL MOLINO|44110|3|1|8|NULL|NULL|NULL|NULL|NULL|NULL|4|1|5||3|2|3|99999|3|2|1|10|44|EL MOLINO|120.003291782585|1|8|9102600701
44650|SAN JUAN DEL CESAR|LA GUAJIRA|1|2|1|44|SAN JUAN DEL CESAR|44650|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|1|2|99999|2|2|1|10|44|SAN JUAN DEL CESAR|2460.84750293958|1|2|9102700101
44650|SAN JUAN DEL CESAR|LA GUAJIRA|1|1|1|44|SAN JUAN DEL CESAR|44650|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|3|5||1|1|2|99999|2|2|1|10|44|SAN JUAN DEL CESAR|2460.84750293958|1|8|9102700401
44650|SAN JUAN DEL CESAR|LA GUAJIRA|1|2|1|44|SAN JUAN DEL CESAR|44650|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|1|2|3||1|2|2|99999|2|2|1|10|44|SAN JUAN DEL CESAR|2460.84750293958|1|1|9102700501
44650|SAN JUAN DEL CESAR|LA GUAJIRA|1|1|1|44|SAN JUAN DEL CESAR|44650|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||1|2|2|99999|2|2|1|10|44|SAN JUAN DEL CESAR|2460.84750293958|1|4|9102700801
44650|SAN JUAN DEL CESAR|LA GUAJIRA|1|1|1|44|SAN JUAN DEL CESAR|44650|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||2|1|2|99999|2|2|1|10|44|SAN JUAN DEL CESAR|946.479808822914|1|8|9102701001
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|3|2|99999|2|2|1|10|47|SANTA MARTA|930.025511315032|1|8|9124500101
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||1|2|2|99999|2|2|1|10|47|SANTA MARTA|930.025511315032|1|8|9124500301
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|3|2|99999|2|2|1|10|47|SANTA MARTA|930.025511315032|1|2|9124501401
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|6|NULL|NULL|NULL|NULL|NULL|NULL|3|4|3||1|1|2|99999|2|2|1|10|47|SANTA MARTA|155.004251885839|1|8|9124501701
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|7|NULL|NULL|NULL|NULL|NULL|NULL|2|3|5||1|1|2|99999|2|2|1|10|47|SANTA MARTA|1860.05102263006|1|8|9124504101
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|7|NULL|NULL|NULL|NULL|NULL|NULL|3|3|3||1|2|3|99999|2|2|1|10|47|SANTA MARTA|155.004251885839|1|8|9124601201
47001|SANTA MARTA|MAGDALENA|1|1|1|47|SANTA MARTA|47001|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|1|9|99999|2|2|1|10|47|SANTA MARTA|155.004251885839|1|8|9124601401
47720|SANTA BARBARA DE PINTO|MAGDALENA|1|1|1|47|SANTA BARBARA DE PINTO|47720|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|2|1|5||3|1|2|99999|2|2|1|10|47|SANTA BARBARA DE PINTO|331.16293020771|1|8|9166200101
47720|SANTA BARBARA DE PINTO|MAGDALENA|1|2|1|47|SANTA BARBARA DE PINTO|47720|2|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|4|1||3|1|2|99999|2|2|1|10|47|SANTA BARBARA DE PINTO|331.16293020771|1|8|9166200401
47720|SANTA BARBARA DE PINTO|MAGDALENA|1|2|1|47|SANTA BARBARA DE PINTO|47720|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|3|1||1|3|2|99999|2|2|1|10|47|SANTA BARBARA DE PINTO|331.16293020771|1|8|9166200601
47720|SANTA BARBARA DE PINTO|MAGDALENA|1|2|1|47|SANTA BARBARA DE PINTO|47720|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|4|1||1|2|2|99999|2|2|1|10|47|SANTA BARBARA DE PINTO|331.16293020771|1|4|9166200801
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|2|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|1|1||3|1|9|99999|2|2|1|10|47|SITIONUEVO|411.261281213233|1|4|9170800601
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|8|NULL|NULL|NULL|NULL|NULL|NULL|2|2|1||3|1|2|99999|2|2|1|10|47|SITIONUEVO|235.006446407562|1|8|9170800701
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|2|1|1|NULL|NULL|NULL|NULL|NULL|NULL|2|1|1||3|1|2|99999|2|2|1|10|47|SITIONUEVO|411.261281213233|1|8|9170800901
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||3|2|2|99999|2|2|1|10|47|SITIONUEVO|235.006446407562|1|7|9170801101
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|2|7|99999|2|2|1|10|47|SITIONUEVO|528.764504417014|1|4|9170900601
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|7|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|2|2|99999|2|2|1|10|47|SITIONUEVO|235.006446407562|1|2|9170901001
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|2|1|2|NULL|NULL|NULL|NULL|NULL|NULL|3|2|3||1|2|2|99999|2|2|1|10|47|SITIONUEVO|528.764504417014|1|7|9170901101
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|2|1|3||1|3|2|99999|2|2|1|10|47|SITIONUEVO|528.764504417014|1|8|9170901501
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|5|1|3||1|1|2|99999|2|2|1|10|47|SITIONUEVO|528.764504417014|1|1|9170902001
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|5|NULL|NULL|NULL|NULL|NULL|NULL|4|1|1||1|3|2|99999|2|2|1|10|47|SITIONUEVO|235.006446407562|1|1|9170902101
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|2|2|5||1|1|2|99999|2|2|1|10|47|SITIONUEVO|352.509669611343|1|8|9170902401
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|2|1|1|NULL|NULL|NULL|NULL|NULL|NULL|3|2|5||1|1|2|99999|2|2|1|10|47|SITIONUEVO|793.146756625522|1|7|9170902402
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|4|1||4|1|9|99999|3|2|1|10|47|SITIONUEVO|900.024688369386|1|8|9180200101
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|1|5||3|1|9|99999|3|2|1|10|47|SITIONUEVO|900.024688369386|1|5|9180200501
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|3|1|4|NULL|NULL|NULL|NULL|NULL|NULL|1|2|5||1|1|9|99999|3|2|1|10|47|SITIONUEVO|1575.04320464643|1|7|9180200601
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|3|1|6|NULL|NULL|NULL|NULL|NULL|NULL|4|1|5||1|3|9|99999|3|2|1|10|47|SITIONUEVO|1575.04320464643|1|5|9180200701
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|3|1|3|NULL|NULL|NULL|NULL|NULL|NULL|1|2|1||3|1|9|99999|3|2|1|10|47|SITIONUEVO|480.013167130339|1|8|9180300201
47745|SITIONUEVO|MAGDALENA|1|2|1|47|SITIONUEVO|47745|3|1|1|NULL|NULL|NULL|NULL|NULL|NULL|1|4|3||3|1|9|99999|3|2|1|10|47|SITIONUEVO|480.013167130339|1|2|9180300401
47745|SITIONUEVO|MAGDALENA|1|1|1|47|SITIONUEVO|47745|3|1|10|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||3|2|9|99999|3|2|1|10|47|SITIONUEVO|180.004937673877|1|8|9180300601
50001|VILLAVICENCIO|META|1|1|2|50|VILLAVICENCIO|50001|2|1|3|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|1|2|99999|2|2|2|5|50|VILLAVICENCIO|52.3824897400353|1|2|9180900901
50001|VILLAVICENCIO|META|1|1|2|50|VILLAVICENCIO|50001|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|1||1|2|2|99999|2|2|2|5|50|VILLAVICENCIO|52.3824897400353|1|2|9180901001
50001|VILLAVICENCIO|META|1|1|2|50|VILLAVICENCIO|50001|2|1|4|NULL|NULL|NULL|NULL|NULL|NULL|3|1|3||1|1|2|99999|2|2|2|5|50|VILLAVICENCIO|157.147469220106|1|2|9180901201
